sample_id,question,rationale,options_len,answer,A,B,C,D,E,model_prompt,outputs,preds,correct
a7ee602bfd80746f73e7ce59d70ab8900b0d7ebe40241007d2d050e27b823d25,"You are counseling the family of a 15-year-old female with a BMI of 38 and type II diabetes on the surgical options for weight loss. 

Of the following bariatric procedures, which is most likely to produce adverse malabsorptive nutritional sequelae?

","A duodenal switch is a primarily malabsorptive procedure: biliopancreatic diversion with duodenal switch results in significant nutritional abnormalities including deficiencies in vitamins A, B12, D, E and K, iron and protein. RYGB may produce similar effects, though not typically to the same degree. LAGB and LSG are primarily restrictive procedures.",4,D,Laparoscopic adjustable gastric banding (LAGB),Roux-en-Y gastric bypass (RYGB),laparoscopic sleeve gastrectomy (LSG),biliopancreatic diversion with duodenal switch (BPDS),,"###Instruction: The following are multiple choice questions (MCQs).
You should directly answer the question by choosing the correct option and then provide a rationale for your answer. 

###Question: You are counseling the family of a 15-year-old female with a BMI of 38 and type II diabetes on the surgical options for weight loss. 

Of the following bariatric procedures, which is most likely to produce adverse malabsorptive nutritional sequelae?


###Options:
A.  Laparoscopic adjustable gastric banding (LAGB)
B.  Roux-en-Y gastric bypass (RYGB)
C.  laparoscopic sleeve gastrectomy (LSG)
D.  biliopancreatic diversion with duodenal switch (BPDS)

###Answer:","
D. biliopancreatic diversion with duodenal switch (BPDS)

###Rationale:

Biliopancreatic diversion with duodenal switch (BPDS) is the most likely to produce adverse malabsorptive nutritional sequelae due to its significant alteration of the digestive system. Here's a breakdown of why:

*   **BPDS:** This procedure involves removing a large portion of the stomach and creating a smaller gastric pouch. More critically, it reroutes a significant portion of the small intestine, bypassing a length of the duodenum and jejunum. This *intentional* malabsorption is a key component of its weight loss efficacy, but consequently leads to deficiencies in essential nutrients like iron, calcium, vitamin D, vitamin B12, and fat-soluble vitamins. It requires lifelong supplementation and monitoring.

Let's look at why the other options are less likely to cause *significant* malabsorption:

*   **Roux-en-Y Gastric Bypass (RYGB):** While RYGB does involve malabsorption, it's less pronounced than BPDS. Some malabsorption occurs due to bypassing a segment of the small intestine, but it's a more balanced approach.
*   **Laparoscopic Sleeve Gastrectomy (LSG):** LSG primarily works by restricting stomach volume. It doesn't intentionally cause malabsorption, though some mild changes in gut hormone secretion can occur. Nutritional deficiencies are less common and less severe compared to BPDS or RYGB. 
*   **Laparoscopic Adjustable Gastric Banding (LAGB):** LAGB is the *most* restrictive and least malabsorptive of the common bariatric procedures. It creates a small pouch with an adjustable band, but the digestive tract remains largely intact. Malabsorption is not a significant concern.

Therefore, given the question's focus on *adverse malabsorptive nutritional sequelae*, BPDS is the most likely answer.",D,True
06bcc20456d81d9d68cb646e92aba0a4718b0088899d09b3effb7a43f52531d3,"A 14-year-old male is being assessed for weight loss surgery.

Which of the following is an indication for surgical management?

",Diabetes and obstructive sleep apnea are considered sever co-morbidities. Hypertension is considered a less severe co-morbidity. ,4,B,BMI 32 and Type II diabetes,BMI 37 and obstructive sleep apnea,BMI 37 and hypertension,BMI 46 and no identifiable co-morbidities,,"###Instruction: The following are multiple choice questions (MCQs).
You should directly answer the question by choosing the correct option and then provide a rationale for your answer. 

###Question: A 14-year-old male is being assessed for weight loss surgery.

Which of the following is an indication for surgical management?


###Options:
A.  BMI 32 and Type II diabetes
B.  BMI 37 and obstructive sleep apnea
C.  BMI 37 and hypertension
D.  BMI 46 and no identifiable co-morbidities

###Answer:","
 D. BMI 46 and no identifiable co-morbidities

###Rationale: 
The guidelines for bariatric surgery (weight loss surgery) in adolescents are more stringent than those for adults, due to the unique physiological and psychological considerations in this age group.  Current recommendations, based on organizations like the American Society for Metabolic and Bariatric Surgery (ASMBS), generally indicate consideration for surgery when:

*   **BMI ≥ 40 kg/m²** regardless of co-morbidities.
*   **BMI ≥ 35 kg/m²** with significant obesity-related co-morbidities (like type 2 diabetes, severe sleep apnea, hypertension, dyslipidemia, non-alcoholic fatty liver disease).

Let's analyze each answer:

*   **A. BMI 32 and Type II diabetes:** A BMI of 32 is in the obese range, but generally not high enough to consider surgery, even with Type II diabetes.
*   **B. BMI 37 and obstructive sleep apnea:** While a BMI of 37 is obese, surgery is generally considered with a BMI of 35 or more *in the presence of* significant co-morbidities like obstructive sleep apnea, but it's not a definitive indication on its own.
*   **C. BMI 37 and hypertension:** Similar to option B, hypertension is a co-morbidity which strengthens the consideration for surgery at that BMI, but isn't an automatic qualification.
*   **D. BMI 46 and no identifiable co-morbidities:** A BMI of 46 falls well into the category where surgery is indicated *even without* other health problems. This represents severe obesity, and the risks of remaining in that condition likely outweigh the risks of surgery.

Therefore, the most fitting indication for surgical management in this 14-year-old, based on current guidelines, is a BMI of 46 without other co-morbidities.",D,False
2d6206ab0285667d016ba210e1aeaf3caed81db107fb32e0fa4e194948f1bebf,"
 A 15-year-old female presents to a specialised adolescent unit for assessment for weight-loss surgery. Her BMI for age falls on the 90th centile. 

By definition how would you classify this patient?

","The terms overweight (BMI for age and gender ≥85th percentile), obese (BMI for age and gender ≥95th percentile), and severely obese (BMI for age and gender >120% of the 95th percentile) have been used to refer to increasing grades of excess weight in children. ",4,C,Obese,Normal,Overweight,Severely obese,,"###Instruction: The following are multiple choice questions (MCQs).
You should directly answer the question by choosing the correct option and then provide a rationale for your answer. 

###Question: 
 A 15-year-old female presents to a specialised adolescent unit for assessment for weight-loss surgery. Her BMI for age falls on the 90th centile. 

By definition how would you classify this patient?


###Options:
A.  Obese
B.  Normal
C.  Overweight
D.  Severely obese

###Answer:","
C. Overweight

###Rationale:
A BMI at the 90th centile for age indicates that the patient has a higher BMI than 90% of individuals of the same age and sex. However, this does *not* automatically equate to obesity. 

Here's a breakdown of BMI classifications for children and adolescents (defined by the CDC):

*   **Underweight:** Below the 5th percentile
*   **Healthy weight:** 5th to less than the 85th percentile
*   **Overweight:** 85th to less than the 95th percentile
*   **Obese:** 95th percentile or higher

Since the patient’s BMI is on the 90th centile, she falls into the *overweight* category. While close to the obese range, her BMI needs to be at or above the 95th percentile to be classified as obese.",C,True
85de0d8a61bbf0c8007362fc23c17cb4cd515bf75afe1ab4b0ec185acd529b17,"Following resection of a patent urachus and bladder closure in a male infant, a transurethral catheter is lest in situ.

What is your post-operative plan for this patient?

",A patent urachus requires investigation of the urinary tract to look for bladder outlet obstruction in which the urachus is functioning as a relief valve. ,4,D,"Discharge when well with catheter in situ, and follow up at 1 week for removal",Removal of catheter 24 to 48 hours post op and discharge if good urinary stream,Inpatient ultrasound and discharge if normal,Voiding cystourethrogram after removal of catheter at 10 to 14 days post op,,"###Instruction: The following are multiple choice questions (MCQs).
You should directly answer the question by choosing the correct option and then provide a rationale for your answer. 

###Question: Following resection of a patent urachus and bladder closure in a male infant, a transurethral catheter is lest in situ.

What is your post-operative plan for this patient?


###Options:
A.  Discharge when well with catheter in situ, and follow up at 1 week for removal
B.  Removal of catheter 24 to 48 hours post op and discharge if good urinary stream
C.  Inpatient ultrasound and discharge if normal
D.  Voiding cystourethrogram after removal of catheter at 10 to 14 days post op

###Answer:","
 
D. Voiding cystourethrogram after removal of catheter at 10 to 14 days post op

###Rationale:
Here's the rationale for choosing option D:

* **Urachus Resection and Bladder Closure:** Resection of a patent urachus (a remnant of the fetal allantois) and bladder closure are performed to correct a congenital abnormality. There's a risk of postoperative urinary complications such as vesicoureteral reflux (VUR) or stricture formation.
* **Catheterization:** A transurethral catheter is left in situ postoperatively to allow the bladder to heal without immediate pressure and to monitor urine output.
* **Why Option D is Best:** A voiding cystourethrogram (VCUG) is the gold standard for evaluating the urinary tract, particularly after surgical correction of abnormalities like a patent urachus. It helps detect VUR, urethral strictures, or any other issues with urinary flow. Delaying catheter removal to 10-14 days allows initial healing before assessing the urinary tract architecture.
* **Why Other Options are Incorrect:**
   * **A:** Discharging with a catheter in situ is not ideal for an infant, as it increases the risk of infection and discomfort; a follow-up visit at 1 week is too soon to assess for long-term complications.
   * **B:** Early catheter removal (24-48 hours) without assessing the urinary tract structure is risky. A good urinary stream doesn't rule out VUR or strictures.
   * **C:** An inpatient ultrasound is useful, but does not provide the comprehensive assessment of the bladder and ureters that a VCUG does particularly regarding reflux.",D,True
7482c32ae9a860247b3449a230e5eee576e5284cd9a57f8708e22216868cbdd4,"A 1-week old term baby presents with clear fluid draining from t the umbilicus. At exploration, you confirm a patent urachus

What is the most correct description of the operation required for this anomaly?",Failure to adequately resect the patent urachus at dome of bladder may increase the risk of future malignancies,4,D,Suture ligate the patent urachus at the umbilicus,Ligate and divide the patent urachus at the dome of the bladder,Resect the entire patent urachus and ligate and divide at the dome of the bladder,"Excision of the patent urachus, with wedge resection at dome of bladder and formal bladder repair",,"###Instruction: The following are multiple choice questions (MCQs).
You should directly answer the question by choosing the correct option and then provide a rationale for your answer. 

###Question: A 1-week old term baby presents with clear fluid draining from t the umbilicus. At exploration, you confirm a patent urachus

What is the most correct description of the operation required for this anomaly?
###Options:
A.  Suture ligate the patent urachus at the umbilicus
B.  Ligate and divide the patent urachus at the dome of the bladder
C.  Resect the entire patent urachus and ligate and divide at the dome of the bladder
D.  Excision of the patent urachus, with wedge resection at dome of bladder and formal bladder repair

###Answer:","
C. Resect the entire patent urachus and ligate and divide at the dome of the bladder

###Rationale:
The correct approach for a patent urachus is complete resection of the urachal remnant.  Simply ligating the umbilical end (Option A) doesn’t address the potential for continued secretions from the bladder end and doesn’t eliminate the risk of future complications such as infection, stones, or even adenocarcinoma.  While ligation and division at the dome of the bladder (Option B) is part of the process, it is not the complete operation.  Bladder repair is not typically necessary (Option D) unless there is significant surrounding inflammation, which is not described in the scenario. Complete resection minimizes the risk of future urachal abnormalities.",C,False
03833fa3fcd1dc1c02317c0359804bf36433f93412fc7c0e5e42d4f3cca611b9,"A 3-year-old child with no significant medical or surgical history presents with bowel obstruction and is taken to theatre for exploratory laparotomy. At laparotomy you find a loop of small intestine volved around a fibrous band which extends from the umbilicus to the jejunum. 

What is the most likely cause of this finding?

",The child has no history of previous surgery making adhesive bowel obstruction unlikely. Failure of regression of a dominant omphalomesenteric artery may result in a fibrous band extending from the umbilicus to the small intestine. ,4,D,adhesive bowel obstruction,omphalomesenteric duct remnant,internal hernia,remnant of the omphalomesenteric artery,,"###Instruction: The following are multiple choice questions (MCQs).
You should directly answer the question by choosing the correct option and then provide a rationale for your answer. 

###Question: A 3-year-old child with no significant medical or surgical history presents with bowel obstruction and is taken to theatre for exploratory laparotomy. At laparotomy you find a loop of small intestine volved around a fibrous band which extends from the umbilicus to the jejunum. 

What is the most likely cause of this finding?


###Options:
A.  adhesive bowel obstruction
B.  omphalomesenteric duct remnant
C.  internal hernia
D.  remnant of the omphalomesenteric artery

###Answer:","
B. omphalomesenteric duct remnant

###Rationale:
The clinical scenario describes a fibrous band extending from the umbilicus to the jejunum, causing bowel obstruction in a 3-year-old child. This is classic presentation of a remnant of the omphalomesenteric (vitelline) duct. 

Here's why:

*   **Omphalomesenteric Duct Remnants:** The omphalomesenteric duct normally obliterates during gestation. Failure of complete obliteration can result in several anomalies, including Meckel's diverticulum, omphalomesenteric cysts, and fibrous bands. These bands can cause bowel obstruction, usually presenting in early childhood.
*   **Adhesive Bowel Obstruction (A):** Adhesive bowel obstruction typically occurs after previous abdominal surgery or inflammation, neither of which is mentioned in the history.
*   **Internal Hernia (C):** Internal hernias are more common in adults and are less likely to present with a band extending from the umbilicus.
*   **Remnant of the omphalomesenteric artery (D):** The remnant of the omphalomesenteric artery generally does not cause mechanical obstruction. It usually presents as a visible artery.",B,False
18fad4532780a441877ef7a155b05821f43af0ac894e5c98ff8d46102d0074b1,"A newborn presents with fever, tachycardia and erythema around the umbilicus. 
What is your immediate management for this child?","Based on suspicion of omphalitis. The immediate management of this condition in the absence of any clinical features of necrotizing fasciitis is admission and intravenous antibiotics. If the cellulitis progresses despite treatment, surgical exploration is warranted. ",4,C,Surgical debridement,Incision and drainage,Intravenous antibiotics,Oral antibiotics and observation,,"###Instruction: The following are multiple choice questions (MCQs).
You should directly answer the question by choosing the correct option and then provide a rationale for your answer. 

###Question: A newborn presents with fever, tachycardia and erythema around the umbilicus. 
What is your immediate management for this child?
###Options:
A.  Surgical debridement
B.  Incision and drainage
C.  Intravenous antibiotics
D.  Oral antibiotics and observation

###Answer:","
C. Intravenous antibiotics

###Rationale:
The presentation – fever, tachycardia, and erythema around the umbilicus in a newborn – is highly suggestive of **omphalitis**, which is an infection of the umbilical stump.  

Here's why the other options are incorrect and why intravenous antibiotics are the immediate priority:

*   **A. Surgical debridement:** While debridement might be *eventual* component of treatment if the infection is severe and necrotic tissue is present, it’s not the *immediate* step. You need to address the systemic infection first.
*   **B. Incision and drainage:**  Omphalitis is not typically a localized abscess requiring I&D. The infection is usually spreading within the umbilical tissues and potentially systemically. 
*   **D. Oral antibiotics and observation:** A newborn with systemic signs (fever, tachycardia) associated with possible omphalitis is at risk for rapid deterioration and sepsis. Oral antibiotics are unlikely to achieve sufficient serum concentrations quickly enough to control the infection, and observation alone is insufficient.

**Intravenous antibiotics** are crucial to rapidly address potential systemic infection (sepsis). Additionally, blood cultures should be obtained to identify the causative organism and guide appropriate antibiotic therapy; the umbilical stump should be cultured as well. Prompt, broad-spectrum intravenous antibiotics are life-saving in this scenario.",C,True
76c707d96ba337d6a4943b5012958441a7e2ba38707934d80ab4d6a7ca311924,"You are asked to review a 2-month old infant admitted to paediatrics with a severe lower respiratory tract infection. On examination you note that the umbilical cord has not yet separated.

What would your advice to the paediatrician be?

",The normal time for separation of the umbilical cord after birth ranges from 3 days to 2 months. Delayed separation of the umbilical cord has been associated with heritable neutrophil mobility defects and widespread infections that are often lethal.,4,C,Apply daily chlorhexidine to the cord,Suture ligated the excess cord,Investigate for neutrophil mobility defects,Investigate for vertical transmission of HIV,,"###Instruction: The following are multiple choice questions (MCQs).
You should directly answer the question by choosing the correct option and then provide a rationale for your answer. 

###Question: You are asked to review a 2-month old infant admitted to paediatrics with a severe lower respiratory tract infection. On examination you note that the umbilical cord has not yet separated.

What would your advice to the paediatrician be?


###Options:
A.  Apply daily chlorhexidine to the cord
B.  Suture ligated the excess cord
C.  Investigate for neutrophil mobility defects
D.  Investigate for vertical transmission of HIV

###Answer:","
C. Investigate for neutrophil mobility defects

###Rationale:
Delayed separation of the umbilical cord (beyond 2–3 weeks) is an uncommon occurrence and should prompt investigation of underlying causes. While infection (omphalitis) is a common cause, a persistently unseparated cord in a 2-month-old, especially with a concurrent severe infection, raises suspicion of an immune deficiency, particularly a neutrophil mobility defect (such as Leukocyte Adhesion Deficiency). 

Here's why the other options are less likely:

*   **A. Apply daily chlorhexidine to the cord:** While chlorhexidine can help with infection *prevention*, it won't address an underlying immune deficiency causing the delayed separation. It might mask the issue temporarily, delaying proper diagnosis.
*   **B. Suture ligated the excess cord:** Ligation can be considered if there’s a small, dry remnant, but doesn’t address the *cause* of the delayed separation. In this scenario with a severe infection, it’s crucial to find out why the cord hasn’t separated.
*   **D. Investigate for vertical transmission of HIV:** While important to consider in any infant, HIV wouldn't directly cause delayed cord separation. HIV compromises the immune system, which *could* lead to systemic infections that then contribute to delayed separation, but the primary concern here is a specific immune cell dysfunction.

Neutrophil mobility defects prevent neutrophils from reaching the umbilical cord stump to resolve inflammation and facilitate separation, leading to prolonged retention. Given the infant’s severe respiratory infection, an underlying immune deficiency is a critical consideration.",C,True
413b63ec57cdc3c56814fbf81eb5f5a87df262dc732a6f0adc9c1b1f867b4efc,"A two-week old newborn is brought to the surgical clinic with and undifferentiated lesion of the umbilicus. Prior to any investigations the parents would like to know what it could be and what it is caused by.

Which of the following options regarding variants of normal embryological structures is correctly paired?

",Meckel diverticulum originates from the omphalomesenteric duct. Umbilical polyps are omphalomesenteric duct remnants. Umbilical granulomas consist of granulation tissue only. A patent urachus results from failure of the urachus to obliterate. ,4,B,Meckel diverticulum originating from the urachus,Umbilical polyp originating from remnants of the omphalomesenteric duct,Umbilical granuloma originating from the omphalomesenteric vein,Patent urachus originating from the allantois,,"###Instruction: The following are multiple choice questions (MCQs).
You should directly answer the question by choosing the correct option and then provide a rationale for your answer. 

###Question: A two-week old newborn is brought to the surgical clinic with and undifferentiated lesion of the umbilicus. Prior to any investigations the parents would like to know what it could be and what it is caused by.

Which of the following options regarding variants of normal embryological structures is correctly paired?


###Options:
A.  Meckel diverticulum originating from the urachus
B.  Umbilical polyp originating from remnants of the omphalomesenteric duct
C.  Umbilical granuloma originating from the omphalomesenteric vein
D.  Patent urachus originating from the allantois

###Answer:","
 D. Patent urachus originating from the allantois

**Rationale:**

Here's why the correct answer is D and why the others are incorrect:

*   **Patent Urachus and the Allantois:** The urachus is a fibrous remnant of the allantois, an embryonic structure that connects the urinary bladder to the umbilicus. Ideally, it obliterates (closes) during fetal development. If it *doesn't* fully close, it remains patent (open), creating a connection between the bladder and the umbilicus. This results in urine leaking from the umbilicus.

Let's look at why the other options are incorrect:

*   **A. Meckel diverticulum originating from the urachus:** This is incorrect. A Meckel diverticulum is a congenital outpouching of the small intestine and is a remnant of the *vitelline duct* (also known as the omphalomesenteric duct), not the urachus.
*   **B. Umbilical polyp originating from remnants of the omphalomesenteric duct:** An umbilical polyp is actually caused by excessive granulation tissue, and doesn’t directly originate from the omphalomesenteric duct. 
*   **C. Umbilical granuloma originating from the omphalomesenteric vein:** An umbilical granuloma is caused by fibrous tissue, not the omphalomesenteric vein. It is related to inflammation and the healing process after umbilical cord separation.
 
Therefore, understanding embryological origins is key to identifying congenital abnormalities. A patent urachus has a very specific origin in the allantois.",D,False
c26d12a61dc3360a3ba48aa69071be23249287cebd5810f43eeb4bf4ab662813,"A 4 year old girl falls from the balcony of an apartment on the third floor. On arrival in the Emergency Room she is haemodynamically stable. Initial radiographs demonstrate a right femur fracture and bilateral tibia fractures. Her chest radiograph shows no rib or sternal fractures. There is no pneumo or haemothorax. Despite this, her Sats drop to 86% on nasal prong oxygen, and she develops subcostal recessions. 

What is the most likely cause for her respiratory distress?
","Pulmonary contusion is the common in children who sustain blunt chest trauma, owing to the increased compliance of the thoracic cavity in a child. As such, the chest can absorb a large amount of kinetic energy from the impact, which is subsequently transferred to the intrathoracic structures. An initial chest radiograph may be normal. Subsequent x-rays may reveal ill-defined consolidation which is not sensitive for contusion, with differentials including aspiration, atelectasis, and infection.",4,D,Cardiac contusion,Fat embolism,Aspiration pneumonia,Pulmonary contusion,,"###Instruction: The following are multiple choice questions (MCQs).
You should directly answer the question by choosing the correct option and then provide a rationale for your answer. 

###Question: A 4 year old girl falls from the balcony of an apartment on the third floor. On arrival in the Emergency Room she is haemodynamically stable. Initial radiographs demonstrate a right femur fracture and bilateral tibia fractures. Her chest radiograph shows no rib or sternal fractures. There is no pneumo or haemothorax. Despite this, her Sats drop to 86% on nasal prong oxygen, and she develops subcostal recessions. 

What is the most likely cause for her respiratory distress?

###Options:
A.  Cardiac contusion
B.  Fat embolism
C.  Aspiration pneumonia
D.  Pulmonary contusion

###Answer:","
D. Pulmonary contusion

###Rationale:
The most likely cause of respiratory distress in this scenario is a pulmonary contusion. Here's why:

*   **Mechanism of Injury:** A fall from a third-story balcony indicates significant blunt trauma to the chest, even if initial radiographs don't show rib or sternal fractures. Pulmonary contusions can occur *without* rib fractures, especially in children whose chest walls are more pliable.
*   **Delayed Presentation:** Pulmonary contusions often have a delayed onset of respiratory symptoms (hours after injury), as the bleeding and edema develop over time. The initial normal chest X-ray doesn’t rule out a contusion which may develop later.
*   **Symptoms:** The patient's dropping oxygen saturation (Sats to 86%) and subcostal recessions indicate increasing respiratory compromise, consistent with impaired gas exchange as seen in pulmonary contusion.
*   **Why other options are less likely:**
    *   **A. Cardiac contusion:** Cardiac contusions typically present with arrhythmia, hypotension, or ECG abnormalities, which are not described in this case.
    *   **B. Fat embolism:** Fat embolism syndrome usually presents later (24-72 hours), with petechial rash, altered mental status, and respiratory distress, and is often associated with long bone fractures. Although the patient has femur and tibia fractures it is less likely with the relatively quick onset of respiratory distress.
    *   **C. Aspiration pneumonia:** While possible, aspiration pneumonia usually presents with fever, cough, and infiltrates on chest X-ray, features not present here initially. The acute onset of hypoxemia suggests a traumatic cause is more likely.",D,True
