sample_id,question,rationale,options_len,answer,A,B,C,D,E,model_prompt,outputs,preds,correct
a7ee602bfd80746f73e7ce59d70ab8900b0d7ebe40241007d2d050e27b823d25,"You are counseling the family of a 15-year-old female with a BMI of 38 and type II diabetes on the surgical options for weight loss. 

Of the following bariatric procedures, which is most likely to produce adverse malabsorptive nutritional sequelae?

","A duodenal switch is a primarily malabsorptive procedure: biliopancreatic diversion with duodenal switch results in significant nutritional abnormalities including deficiencies in vitamins A, B12, D, E and K, iron and protein. RYGB may produce similar effects, though not typically to the same degree. LAGB and LSG are primarily restrictive procedures.",4,D,Laparoscopic adjustable gastric banding (LAGB),Roux-en-Y gastric bypass (RYGB),laparoscopic sleeve gastrectomy (LSG),biliopancreatic diversion with duodenal switch (BPDS),,"###Instruction: You are a skilled doctor with years of experience in the medical field in Africa, working in a hospital setting. Your expertise spans a range of conditions from common ailments to complex diseases. As part of your commitment to ongoing medical education, you are evaluating a set of multiple choice questions (MCQs) designed for medical students. 
Carefully select the most appropriate answer based on your clinical knowledge. 
You should directly answer the question by choosing the correct option and then provide a rationale for your answer. 

###Question: You are counseling the family of a 15-year-old female with a BMI of 38 and type II diabetes on the surgical options for weight loss. 

Of the following bariatric procedures, which is most likely to produce adverse malabsorptive nutritional sequelae?


###Options:
A.  Laparoscopic adjustable gastric banding (LAGB)
B.  Roux-en-Y gastric bypass (RYGB)
C.  laparoscopic sleeve gastrectomy (LSG)
D.  biliopancreatic diversion with duodenal switch (BPDS)

###Answer:","

D. biliopancreatic diversion with duodenal switch (BPDS)

###Rationale:

While all bariatric procedures carry some risk of nutritional deficiencies, **biliopancreatic diversion with duodenal switch (BPDS)** is the most likely to produce adverse malabsorptive nutritional sequelae. This is because BPDS involves both a restrictive component (reducing stomach size) and a malabsorptive component (bypassing a significant portion of the small intestine). This bypass significantly reduces the surface area available for nutrient absorption, leading to a higher risk of deficiencies in fat-soluble vitamins, iron, calcium, and protein.

The other options have less malabsorptive effects:

* **LAGB** primarily restricts food intake and has minimal malabsorption.
* **RYGB** has a moderate malabsorptive component but less than BPDS.
* **LSG** primarily restricts food intake and has minimal malabsorption.
",D,True
06bcc20456d81d9d68cb646e92aba0a4718b0088899d09b3effb7a43f52531d3,"A 14-year-old male is being assessed for weight loss surgery.

Which of the following is an indication for surgical management?

",Diabetes and obstructive sleep apnea are considered sever co-morbidities. Hypertension is considered a less severe co-morbidity. ,4,B,BMI 32 and Type II diabetes,BMI 37 and obstructive sleep apnea,BMI 37 and hypertension,BMI 46 and no identifiable co-morbidities,,"###Instruction: You are a skilled doctor with years of experience in the medical field in Africa, working in a hospital setting. Your expertise spans a range of conditions from common ailments to complex diseases. As part of your commitment to ongoing medical education, you are evaluating a set of multiple choice questions (MCQs) designed for medical students. 
Carefully select the most appropriate answer based on your clinical knowledge. 
You should directly answer the question by choosing the correct option and then provide a rationale for your answer. 

###Question: A 14-year-old male is being assessed for weight loss surgery.

Which of the following is an indication for surgical management?


###Options:
A.  BMI 32 and Type II diabetes
B.  BMI 37 and obstructive sleep apnea
C.  BMI 37 and hypertension
D.  BMI 46 and no identifiable co-morbidities

###Answer:","

D. BMI 46 and no identifiable co-morbidities

###Rationale:

While all the options present situations where weight loss would be beneficial, the most compelling indication for surgical management in a 14-year-old is a BMI of 46 with no identifiable co-morbidities. Here's why:

* **BMI Threshold:**  A BMI of 46 falls into the severely obese category. This level of obesity significantly increases the risk of developing serious health problems in the future.

* **Age:**  Early intervention is crucial in adolescents. Addressing severe obesity during this developmental stage can have a profound impact on long-term health outcomes.

* **Absence of Co-morbidities:** The absence of identifiable co-morbidities suggests that surgery is primarily aimed at preventing future health complications rather than managing existing ones.

**Important Considerations:**

* **Multidisciplinary Approach:** Weight loss surgery in adolescents should always be part of a comprehensive multidisciplinary approach involving psychologists, nutritionists, and other specialists.

* **Long-Term Commitment:**  Surgery is not a quick fix. It requires a lifelong commitment to lifestyle changes, including diet and exercise.

* **Ethical Considerations:**  The decision for weight loss surgery in minors is complex and requires careful consideration of the potential benefits and risks.
",D,False
2d6206ab0285667d016ba210e1aeaf3caed81db107fb32e0fa4e194948f1bebf,"
 A 15-year-old female presents to a specialised adolescent unit for assessment for weight-loss surgery. Her BMI for age falls on the 90th centile. 

By definition how would you classify this patient?

","The terms overweight (BMI for age and gender ≥85th percentile), obese (BMI for age and gender ≥95th percentile), and severely obese (BMI for age and gender >120% of the 95th percentile) have been used to refer to increasing grades of excess weight in children. ",4,C,Obese,Normal,Overweight,Severely obese,,"###Instruction: You are a skilled doctor with years of experience in the medical field in Africa, working in a hospital setting. Your expertise spans a range of conditions from common ailments to complex diseases. As part of your commitment to ongoing medical education, you are evaluating a set of multiple choice questions (MCQs) designed for medical students. 
Carefully select the most appropriate answer based on your clinical knowledge. 
You should directly answer the question by choosing the correct option and then provide a rationale for your answer. 

###Question: 
 A 15-year-old female presents to a specialised adolescent unit for assessment for weight-loss surgery. Her BMI for age falls on the 90th centile. 

By definition how would you classify this patient?


###Options:
A.  Obese
B.  Normal
C.  Overweight
D.  Severely obese

###Answer:","

**C. Overweight**

###Rationale:

While the patient has a BMI above the average, a BMI on the 90th centile for age is classified as overweight, not obese. Obesity is generally defined as a BMI at or above the 95th percentile for age and sex.  

It's important to remember that BMI is just one factor to consider when assessing a patient's health. Other factors, such as body composition, family history, and lifestyle, should also be taken into account.
",C,True
85de0d8a61bbf0c8007362fc23c17cb4cd515bf75afe1ab4b0ec185acd529b17,"Following resection of a patent urachus and bladder closure in a male infant, a transurethral catheter is lest in situ.

What is your post-operative plan for this patient?

",A patent urachus requires investigation of the urinary tract to look for bladder outlet obstruction in which the urachus is functioning as a relief valve. ,4,D,"Discharge when well with catheter in situ, and follow up at 1 week for removal",Removal of catheter 24 to 48 hours post op and discharge if good urinary stream,Inpatient ultrasound and discharge if normal,Voiding cystourethrogram after removal of catheter at 10 to 14 days post op,,"###Instruction: You are a skilled doctor with years of experience in the medical field in Africa, working in a hospital setting. Your expertise spans a range of conditions from common ailments to complex diseases. As part of your commitment to ongoing medical education, you are evaluating a set of multiple choice questions (MCQs) designed for medical students. 
Carefully select the most appropriate answer based on your clinical knowledge. 
You should directly answer the question by choosing the correct option and then provide a rationale for your answer. 

###Question: Following resection of a patent urachus and bladder closure in a male infant, a transurethral catheter is lest in situ.

What is your post-operative plan for this patient?


###Options:
A.  Discharge when well with catheter in situ, and follow up at 1 week for removal
B.  Removal of catheter 24 to 48 hours post op and discharge if good urinary stream
C.  Inpatient ultrasound and discharge if normal
D.  Voiding cystourethrogram after removal of catheter at 10 to 14 days post op

###Answer:","

**D. Voiding cystourethrogram after removal of catheter at 10 to 14 days post op**

###Rationale:

A patent urachus is a congenital anomaly that connects the bladder to the umbilicus. Resection and bladder closure are necessary to prevent complications like infection and urine leakage.

After surgery, a transurethral catheter is left in place to ensure proper drainage and allow the surgical site to heal.

**Why option D is the best choice:**

* **Voiding cystourethrogram (VCUG):** This imaging study is crucial after urachal resection to assess for vesicoureteral reflux (VUR). VUR occurs when urine flows backward from the bladder into the ureters and kidneys, potentially leading to infections and kidney damage.

* **Timing:** Performing the VCUG 10-14 days post-op allows sufficient time for the surgical site to heal and for any potential VUR to manifest.

**Why other options are less suitable:**

* **A:**  Early discharge with the catheter in situ doesn't allow for assessment of VUR.
* **B:** Removing the catheter too early without a VCUG increases the risk of missing VUR.
* **C:** While an ultrasound can be helpful, it doesn't definitively diagnose VUR. A VCUG is the gold standard for this diagnosis.



Let me know if you have any other questions.
",D,True
7482c32ae9a860247b3449a230e5eee576e5284cd9a57f8708e22216868cbdd4,"A 1-week old term baby presents with clear fluid draining from t the umbilicus. At exploration, you confirm a patent urachus

What is the most correct description of the operation required for this anomaly?",Failure to adequately resect the patent urachus at dome of bladder may increase the risk of future malignancies,4,D,Suture ligate the patent urachus at the umbilicus,Ligate and divide the patent urachus at the dome of the bladder,Resect the entire patent urachus and ligate and divide at the dome of the bladder,"Excision of the patent urachus, with wedge resection at dome of bladder and formal bladder repair",,"###Instruction: You are a skilled doctor with years of experience in the medical field in Africa, working in a hospital setting. Your expertise spans a range of conditions from common ailments to complex diseases. As part of your commitment to ongoing medical education, you are evaluating a set of multiple choice questions (MCQs) designed for medical students. 
Carefully select the most appropriate answer based on your clinical knowledge. 
You should directly answer the question by choosing the correct option and then provide a rationale for your answer. 

###Question: A 1-week old term baby presents with clear fluid draining from t the umbilicus. At exploration, you confirm a patent urachus

What is the most correct description of the operation required for this anomaly?
###Options:
A.  Suture ligate the patent urachus at the umbilicus
B.  Ligate and divide the patent urachus at the dome of the bladder
C.  Resect the entire patent urachus and ligate and divide at the dome of the bladder
D.  Excision of the patent urachus, with wedge resection at dome of bladder and formal bladder repair

###Answer:","

**B. Ligate and divide the patent urachus at the dome of the bladder**

###Rationale:

The most appropriate surgical management for a patent urachus is to ligate and divide the urachus at its connection to the dome of the bladder. This approach effectively closes the communication between the bladder and the umbilicus while preserving bladder function.

Here's why the other options are less suitable:

* **A. Suture ligate the patent urachus at the umbilicus:** This would only address the external manifestation of the problem and not the underlying connection to the bladder, potentially leading to recurrent drainage or infection.
* **C. Resect the entire patent urachus and ligate and divide at the dome of the bladder:** While complete resection might seem thorough, it's often unnecessary and can increase the risk of complications.
* **D. Excision of the patent urachus, with wedge resection at dome of bladder and formal bladder repair:** This is a more extensive procedure than required for a simple patent urachus. It's typically reserved for cases with complex bladder involvement or fistulas.




",B,False
03833fa3fcd1dc1c02317c0359804bf36433f93412fc7c0e5e42d4f3cca611b9,"A 3-year-old child with no significant medical or surgical history presents with bowel obstruction and is taken to theatre for exploratory laparotomy. At laparotomy you find a loop of small intestine volved around a fibrous band which extends from the umbilicus to the jejunum. 

What is the most likely cause of this finding?

",The child has no history of previous surgery making adhesive bowel obstruction unlikely. Failure of regression of a dominant omphalomesenteric artery may result in a fibrous band extending from the umbilicus to the small intestine. ,4,D,adhesive bowel obstruction,omphalomesenteric duct remnant,internal hernia,remnant of the omphalomesenteric artery,,"###Instruction: You are a skilled doctor with years of experience in the medical field in Africa, working in a hospital setting. Your expertise spans a range of conditions from common ailments to complex diseases. As part of your commitment to ongoing medical education, you are evaluating a set of multiple choice questions (MCQs) designed for medical students. 
Carefully select the most appropriate answer based on your clinical knowledge. 
You should directly answer the question by choosing the correct option and then provide a rationale for your answer. 

###Question: A 3-year-old child with no significant medical or surgical history presents with bowel obstruction and is taken to theatre for exploratory laparotomy. At laparotomy you find a loop of small intestine volved around a fibrous band which extends from the umbilicus to the jejunum. 

What is the most likely cause of this finding?


###Options:
A.  adhesive bowel obstruction
B.  omphalomesenteric duct remnant
C.  internal hernia
D.  remnant of the omphalomesenteric artery

###Answer:","

B. omphalomesenteric duct remnant

###Rationale:

The clinical presentation of bowel obstruction in a young child with a fibrous band extending from the umbilicus to the jejunum strongly suggests an omphalomesenteric duct remnant. This duct normally regresses during fetal development, but in some cases, it persists, leading to complications like volvulus (twisting of the intestine) as seen in this case.

Here's why the other options are less likely:

* **A. Adhesive bowel obstruction:** While common, adhesions usually form after abdominal surgery or inflammation, not typically present in a child with no surgical history.
* **C. Internal hernia:** Internal hernias occur when abdominal contents protrude through an opening in the peritoneum. While possible, the specific description of a band connecting the umbilicus to the jejunum points more towards a duct remnant.
* **D. Remnant of the omphalomesenteric artery:** This remnant is usually located near the ileocecal valve, not the jejunum.



Let me know if you have any other questions.
",B,False
18fad4532780a441877ef7a155b05821f43af0ac894e5c98ff8d46102d0074b1,"A newborn presents with fever, tachycardia and erythema around the umbilicus. 
What is your immediate management for this child?","Based on suspicion of omphalitis. The immediate management of this condition in the absence of any clinical features of necrotizing fasciitis is admission and intravenous antibiotics. If the cellulitis progresses despite treatment, surgical exploration is warranted. ",4,C,Surgical debridement,Incision and drainage,Intravenous antibiotics,Oral antibiotics and observation,,"###Instruction: You are a skilled doctor with years of experience in the medical field in Africa, working in a hospital setting. Your expertise spans a range of conditions from common ailments to complex diseases. As part of your commitment to ongoing medical education, you are evaluating a set of multiple choice questions (MCQs) designed for medical students. 
Carefully select the most appropriate answer based on your clinical knowledge. 
You should directly answer the question by choosing the correct option and then provide a rationale for your answer. 

###Question: A newborn presents with fever, tachycardia and erythema around the umbilicus. 
What is your immediate management for this child?
###Options:
A.  Surgical debridement
B.  Incision and drainage
C.  Intravenous antibiotics
D.  Oral antibiotics and observation

###Answer:","

C. Intravenous antibiotics

###Rationale:

The clinical presentation of fever, tachycardia, and erythema around the umbilicus in a newborn strongly suggests **neonatal omphalitis**. This is a serious infection that requires prompt and aggressive treatment. 

**Intravenous antibiotics** are the immediate management of choice for neonatal omphalitis because:

* **Rapid onset of action:** Intravenous administration ensures rapid delivery of antibiotics to the bloodstream, crucial for combating a potentially life-threatening infection.
* **Broad-spectrum coverage:**  Neonatal omphalitis can be caused by various bacteria, so broad-spectrum antibiotics are necessary to cover a wide range of potential pathogens.
* **Severity of the condition:** The infection can spread rapidly and lead to sepsis if not treated promptly and effectively.

While surgical debridement or incision and drainage may be necessary in some cases of severe omphalitis with abscess formation, **initial management always prioritizes intravenous antibiotics**. Oral antibiotics are not sufficient for this serious infection. 

",C,True
76c707d96ba337d6a4943b5012958441a7e2ba38707934d80ab4d6a7ca311924,"You are asked to review a 2-month old infant admitted to paediatrics with a severe lower respiratory tract infection. On examination you note that the umbilical cord has not yet separated.

What would your advice to the paediatrician be?

",The normal time for separation of the umbilical cord after birth ranges from 3 days to 2 months. Delayed separation of the umbilical cord has been associated with heritable neutrophil mobility defects and widespread infections that are often lethal.,4,C,Apply daily chlorhexidine to the cord,Suture ligated the excess cord,Investigate for neutrophil mobility defects,Investigate for vertical transmission of HIV,,"###Instruction: You are a skilled doctor with years of experience in the medical field in Africa, working in a hospital setting. Your expertise spans a range of conditions from common ailments to complex diseases. As part of your commitment to ongoing medical education, you are evaluating a set of multiple choice questions (MCQs) designed for medical students. 
Carefully select the most appropriate answer based on your clinical knowledge. 
You should directly answer the question by choosing the correct option and then provide a rationale for your answer. 

###Question: You are asked to review a 2-month old infant admitted to paediatrics with a severe lower respiratory tract infection. On examination you note that the umbilical cord has not yet separated.

What would your advice to the paediatrician be?


###Options:
A.  Apply daily chlorhexidine to the cord
B.  Suture ligated the excess cord
C.  Investigate for neutrophil mobility defects
D.  Investigate for vertical transmission of HIV

###Answer:","

**C. Investigate for neutrophil mobility defects**

###Rationale:

Delayed umbilical cord separation beyond 3 weeks of age can be a sign of an underlying immunodeficiency, particularly neutrophil mobility defects. These defects impair the body's ability to fight infections, leading to recurrent or severe infections.

Here's why the other options are less likely:

* **A. Apply daily chlorhexidine to the cord:** Chlorhexidine is used to prevent umbilical cord infections, not to treat delayed separation.

* **B. Suture ligated the excess cord:** This is not necessary and could potentially cause further complications.

* **D. Investigate for vertical transmission of HIV:** While HIV can weaken the immune system, delayed cord separation is not a typical presenting symptom.

Given the infant's severe lower respiratory tract infection and delayed cord separation, investigating for neutrophil mobility defects is the most appropriate course of action. This will help determine the underlying cause of the delayed separation and guide further management.
",C,True
413b63ec57cdc3c56814fbf81eb5f5a87df262dc732a6f0adc9c1b1f867b4efc,"A two-week old newborn is brought to the surgical clinic with and undifferentiated lesion of the umbilicus. Prior to any investigations the parents would like to know what it could be and what it is caused by.

Which of the following options regarding variants of normal embryological structures is correctly paired?

",Meckel diverticulum originates from the omphalomesenteric duct. Umbilical polyps are omphalomesenteric duct remnants. Umbilical granulomas consist of granulation tissue only. A patent urachus results from failure of the urachus to obliterate. ,4,B,Meckel diverticulum originating from the urachus,Umbilical polyp originating from remnants of the omphalomesenteric duct,Umbilical granuloma originating from the omphalomesenteric vein,Patent urachus originating from the allantois,,"###Instruction: You are a skilled doctor with years of experience in the medical field in Africa, working in a hospital setting. Your expertise spans a range of conditions from common ailments to complex diseases. As part of your commitment to ongoing medical education, you are evaluating a set of multiple choice questions (MCQs) designed for medical students. 
Carefully select the most appropriate answer based on your clinical knowledge. 
You should directly answer the question by choosing the correct option and then provide a rationale for your answer. 

###Question: A two-week old newborn is brought to the surgical clinic with and undifferentiated lesion of the umbilicus. Prior to any investigations the parents would like to know what it could be and what it is caused by.

Which of the following options regarding variants of normal embryological structures is correctly paired?


###Options:
A.  Meckel diverticulum originating from the urachus
B.  Umbilical polyp originating from remnants of the omphalomesenteric duct
C.  Umbilical granuloma originating from the omphalomesenteric vein
D.  Patent urachus originating from the allantois

###Answer:","

**D. Patent urachus originating from the allantois**

###Rationale:

A patent urachus is a congenital anomaly where the urachus, a tubular structure connecting the bladder to the umbilicus during fetal development, fails to close completely after birth. This results in an open channel between the bladder and the umbilicus.

Here's why the other options are incorrect:

* **A. Meckel diverticulum originating from the urachus:** Meckel's diverticulum is a remnant of the omphalomesenteric duct, not the urachus.
* **B. Umbilical polyp originating from remnants of the omphalomesenteric duct:** While umbilical polyps can arise from omphalomesenteric duct remnants, they are not the only cause. Other causes include granulation tissue and infection.
* **C. Umbilical granuloma originating from the omphalomesenteric vein:** Umbilical granulomas are typically caused by persistent granulation tissue at the base of the umbilical cord stump, not the omphalomesenteric vein.



Let me know if you have any other questions.
",D,False
c26d12a61dc3360a3ba48aa69071be23249287cebd5810f43eeb4bf4ab662813,"A 4 year old girl falls from the balcony of an apartment on the third floor. On arrival in the Emergency Room she is haemodynamically stable. Initial radiographs demonstrate a right femur fracture and bilateral tibia fractures. Her chest radiograph shows no rib or sternal fractures. There is no pneumo or haemothorax. Despite this, her Sats drop to 86% on nasal prong oxygen, and she develops subcostal recessions. 

What is the most likely cause for her respiratory distress?
","Pulmonary contusion is the common in children who sustain blunt chest trauma, owing to the increased compliance of the thoracic cavity in a child. As such, the chest can absorb a large amount of kinetic energy from the impact, which is subsequently transferred to the intrathoracic structures. An initial chest radiograph may be normal. Subsequent x-rays may reveal ill-defined consolidation which is not sensitive for contusion, with differentials including aspiration, atelectasis, and infection.",4,D,Cardiac contusion,Fat embolism,Aspiration pneumonia,Pulmonary contusion,,"###Instruction: You are a skilled doctor with years of experience in the medical field in Africa, working in a hospital setting. Your expertise spans a range of conditions from common ailments to complex diseases. As part of your commitment to ongoing medical education, you are evaluating a set of multiple choice questions (MCQs) designed for medical students. 
Carefully select the most appropriate answer based on your clinical knowledge. 
You should directly answer the question by choosing the correct option and then provide a rationale for your answer. 

###Question: A 4 year old girl falls from the balcony of an apartment on the third floor. On arrival in the Emergency Room she is haemodynamically stable. Initial radiographs demonstrate a right femur fracture and bilateral tibia fractures. Her chest radiograph shows no rib or sternal fractures. There is no pneumo or haemothorax. Despite this, her Sats drop to 86% on nasal prong oxygen, and she develops subcostal recessions. 

What is the most likely cause for her respiratory distress?

###Options:
A.  Cardiac contusion
B.  Fat embolism
C.  Aspiration pneumonia
D.  Pulmonary contusion

###Answer:","

D. Pulmonary contusion

###Rationale:

While the initial chest x-ray may appear normal, pulmonary contusions are often subtle and may not be immediately visible on radiographs. The mechanism of injury (fall from height) is highly suggestive of pulmonary contusion. The delayed onset of respiratory distress, hypoxia, and subcostal recessions further support this diagnosis.

Here's why the other options are less likely:

* **A. Cardiac contusion:** While possible, it's less likely given the absence of other signs like tachycardia, arrhythmias, or hypotension.
* **B. Fat embolism:** This is more common with long bone fractures, but usually presents with neurological symptoms and petechiae, which are not mentioned in the case.
* **C. Aspiration pneumonia:** This is unlikely given the mechanism of injury and the absence of any history of vomiting or aspiration. 


Let me know if you'd like to try another case!
",D,True
