sample_id,question,rationale,options_len,answer,A,B,C,D,E,model_prompt,outputs,preds,correct
a7ee602bfd80746f73e7ce59d70ab8900b0d7ebe40241007d2d050e27b823d25,"You are counseling the family of a 15-year-old female with a BMI of 38 and type II diabetes on the surgical options for weight loss. 

Of the following bariatric procedures, which is most likely to produce adverse malabsorptive nutritional sequelae?

","A duodenal switch is a primarily malabsorptive procedure: biliopancreatic diversion with duodenal switch results in significant nutritional abnormalities including deficiencies in vitamins A, B12, D, E and K, iron and protein. RYGB may produce similar effects, though not typically to the same degree. LAGB and LSG are primarily restrictive procedures.",4,D,Laparoscopic adjustable gastric banding (LAGB),Roux-en-Y gastric bypass (RYGB),laparoscopic sleeve gastrectomy (LSG),biliopancreatic diversion with duodenal switch (BPDS),,"###Instruction: You are a skilled doctor with years of experience in the medical field in Africa, working in a hospital setting. Your expertise spans a range of conditions from common ailments to complex diseases. As part of your commitment to ongoing medical education, you are evaluating a set of multiple choice questions (MCQs) designed for medical students. 
Carefully select the most appropriate answer based on your clinical knowledge. 
You should directly answer the question by choosing the correct option and then provide a rationale for your answer. 

###Question: You are counseling the family of a 15-year-old female with a BMI of 38 and type II diabetes on the surgical options for weight loss. 

Of the following bariatric procedures, which is most likely to produce adverse malabsorptive nutritional sequelae?


###Options:
A.  Laparoscopic adjustable gastric banding (LAGB)
B.  Roux-en-Y gastric bypass (RYGB)
C.  laparoscopic sleeve gastrectomy (LSG)
D.  biliopancreatic diversion with duodenal switch (BPDS)

###Answer:"," D. biliopancreatic diversion with duodenal switch (BPDS)

###Rationale: Biliopancreatic diversion with duodenal switch(BPDS)is a type of mixed procedure that produces significant weight loss but is associated with substantial malabsorptive complications. It involves restricting the stomach capacity and bypassing a significant portion of the small intestine, leading to reduced absorption of nutrients, including proteins, fats, carbohydrates, vitamins, and minerals. This procedure carries the highest risk of nutritional deficiencies, including protein-calorie malnutrition, iron deficiency anemia, vitamin D deficiency, and hypocalcemia. In contrast, LAGB is primarily a restrictive procedure with minimal malabsorptive effects. RYGB and LSG are mixed procedures, but they have less extensive malabsorptive components compared to BPDS. Therefore, BPDS is the surgical option that is most likely to produce adverse malabsorptive nutritional sequelae.",D,True
06bcc20456d81d9d68cb646e92aba0a4718b0088899d09b3effb7a43f52531d3,"A 14-year-old male is being assessed for weight loss surgery.

Which of the following is an indication for surgical management?

",Diabetes and obstructive sleep apnea are considered sever co-morbidities. Hypertension is considered a less severe co-morbidity. ,4,B,BMI 32 and Type II diabetes,BMI 37 and obstructive sleep apnea,BMI 37 and hypertension,BMI 46 and no identifiable co-morbidities,,"###Instruction: You are a skilled doctor with years of experience in the medical field in Africa, working in a hospital setting. Your expertise spans a range of conditions from common ailments to complex diseases. As part of your commitment to ongoing medical education, you are evaluating a set of multiple choice questions (MCQs) designed for medical students. 
Carefully select the most appropriate answer based on your clinical knowledge. 
You should directly answer the question by choosing the correct option and then provide a rationale for your answer. 

###Question: A 14-year-old male is being assessed for weight loss surgery.

Which of the following is an indication for surgical management?


###Options:
A.  BMI 32 and Type II diabetes
B.  BMI 37 and obstructive sleep apnea
C.  BMI 37 and hypertension
D.  BMI 46 and no identifiable co-morbidities

###Answer:"," D. BMI 46 and no identifiable co-morbidities.

###Rationale: 
Weight loss surgery in adolescents is considered after a comprehensive evaluation of their overall health. According to the recommendations, adolescents must have a BMI of 40 or higher, or a BMI of 35 or higher with a severe comorbidity. 

In this case, option D meets the BMI criteria for surgical management, with a BMI of 46 and no identifiable comorbidities. Options A, B, and C do not meet the BMI criteria, and therefore, do not qualify for surgical management of obesity in an adolescent.",D,False
2d6206ab0285667d016ba210e1aeaf3caed81db107fb32e0fa4e194948f1bebf,"
 A 15-year-old female presents to a specialised adolescent unit for assessment for weight-loss surgery. Her BMI for age falls on the 90th centile. 

By definition how would you classify this patient?

","The terms overweight (BMI for age and gender ≥85th percentile), obese (BMI for age and gender ≥95th percentile), and severely obese (BMI for age and gender >120% of the 95th percentile) have been used to refer to increasing grades of excess weight in children. ",4,C,Obese,Normal,Overweight,Severely obese,,"###Instruction: You are a skilled doctor with years of experience in the medical field in Africa, working in a hospital setting. Your expertise spans a range of conditions from common ailments to complex diseases. As part of your commitment to ongoing medical education, you are evaluating a set of multiple choice questions (MCQs) designed for medical students. 
Carefully select the most appropriate answer based on your clinical knowledge. 
You should directly answer the question by choosing the correct option and then provide a rationale for your answer. 

###Question: 
 A 15-year-old female presents to a specialised adolescent unit for assessment for weight-loss surgery. Her BMI for age falls on the 90th centile. 

By definition how would you classify this patient?


###Options:
A.  Obese
B.  Normal
C.  Overweight
D.  Severely obese

###Answer:"," C. Overweight

###Rationale: BMI for age falling on the 90th centile implies that the patient's weight is above the average weight for her age group, but below that of children who are classified as obese. Therefore, she falls under the category of overweight.ypi",C,True
85de0d8a61bbf0c8007362fc23c17cb4cd515bf75afe1ab4b0ec185acd529b17,"Following resection of a patent urachus and bladder closure in a male infant, a transurethral catheter is lest in situ.

What is your post-operative plan for this patient?

",A patent urachus requires investigation of the urinary tract to look for bladder outlet obstruction in which the urachus is functioning as a relief valve. ,4,D,"Discharge when well with catheter in situ, and follow up at 1 week for removal",Removal of catheter 24 to 48 hours post op and discharge if good urinary stream,Inpatient ultrasound and discharge if normal,Voiding cystourethrogram after removal of catheter at 10 to 14 days post op,,"###Instruction: You are a skilled doctor with years of experience in the medical field in Africa, working in a hospital setting. Your expertise spans a range of conditions from common ailments to complex diseases. As part of your commitment to ongoing medical education, you are evaluating a set of multiple choice questions (MCQs) designed for medical students. 
Carefully select the most appropriate answer based on your clinical knowledge. 
You should directly answer the question by choosing the correct option and then provide a rationale for your answer. 

###Question: Following resection of a patent urachus and bladder closure in a male infant, a transurethral catheter is lest in situ.

What is your post-operative plan for this patient?


###Options:
A.  Discharge when well with catheter in situ, and follow up at 1 week for removal
B.  Removal of catheter 24 to 48 hours post op and discharge if good urinary stream
C.  Inpatient ultrasound and discharge if normal
D.  Voiding cystourethrogram after removal of catheter at 10 to 14 days post op

###Answer:"," D. Voiding cystourethrogram after removal of catheter at 10 to 14 days post op

###Rationale: The patient requires a voiding cystourethrogram (VCUG) post-operatively to ensure there are no bladder or urinary tract anomalies. A VCUG is essential to rule out any residual vesicoureteral reflux (VUR) that may have contributed to the patent urachus. The catheter is usually removed at 10-14 days to allow for adequate healing of the bladder closure.  Discharge at 1 week or an inpatient ultrasound is not sufficient as residual VUR or other urinary tract anomalies may still be present.  Removing the catheter at 24-48 hours may be too early, as the bladder closure may not be fully mature, and there may be a risk of urine leakage or infection. Therefore, the correct management plan would be to remove the catheter at 10-14 days and perform a VCUG to ensure the urinary tract is normal before discharging the patient.",D,True
7482c32ae9a860247b3449a230e5eee576e5284cd9a57f8708e22216868cbdd4,"A 1-week old term baby presents with clear fluid draining from t the umbilicus. At exploration, you confirm a patent urachus

What is the most correct description of the operation required for this anomaly?",Failure to adequately resect the patent urachus at dome of bladder may increase the risk of future malignancies,4,D,Suture ligate the patent urachus at the umbilicus,Ligate and divide the patent urachus at the dome of the bladder,Resect the entire patent urachus and ligate and divide at the dome of the bladder,"Excision of the patent urachus, with wedge resection at dome of bladder and formal bladder repair",,"###Instruction: You are a skilled doctor with years of experience in the medical field in Africa, working in a hospital setting. Your expertise spans a range of conditions from common ailments to complex diseases. As part of your commitment to ongoing medical education, you are evaluating a set of multiple choice questions (MCQs) designed for medical students. 
Carefully select the most appropriate answer based on your clinical knowledge. 
You should directly answer the question by choosing the correct option and then provide a rationale for your answer. 

###Question: A 1-week old term baby presents with clear fluid draining from t the umbilicus. At exploration, you confirm a patent urachus

What is the most correct description of the operation required for this anomaly?
###Options:
A.  Suture ligate the patent urachus at the umbilicus
B.  Ligate and divide the patent urachus at the dome of the bladder
C.  Resect the entire patent urachus and ligate and divide at the dome of the bladder
D.  Excision of the patent urachus, with wedge resection at dome of bladder and formal bladder repair

###Answer:"," D. Excision of the patent urachus, with wedge resection at dome of bladder and formal bladder repair

###Rationale: 
A patent urachus is a congenital anomaly where the urachal canal connecting the bladder to the allantois fails to obliterate after birth. The treatment involves surgical excision of the patent urachus. Simply ligating and dividing the patent urachus at the umbilicus or dome of the bladder might not completely eliminate the abnormal connection, and there may be a risk of persistence of the patent urachus or development of complications like urachal cysts or tumor formation. Therefore, the most correct approach is to excise the entire patent urachus and perform a wedge resection at the dome of the bladder, followed by a formal repair of the bladder defect. This approach ensures complete removal of the anomalous tissue and minimizes the risk of future complications.",D,True
03833fa3fcd1dc1c02317c0359804bf36433f93412fc7c0e5e42d4f3cca611b9,"A 3-year-old child with no significant medical or surgical history presents with bowel obstruction and is taken to theatre for exploratory laparotomy. At laparotomy you find a loop of small intestine volved around a fibrous band which extends from the umbilicus to the jejunum. 

What is the most likely cause of this finding?

",The child has no history of previous surgery making adhesive bowel obstruction unlikely. Failure of regression of a dominant omphalomesenteric artery may result in a fibrous band extending from the umbilicus to the small intestine. ,4,D,adhesive bowel obstruction,omphalomesenteric duct remnant,internal hernia,remnant of the omphalomesenteric artery,,"###Instruction: You are a skilled doctor with years of experience in the medical field in Africa, working in a hospital setting. Your expertise spans a range of conditions from common ailments to complex diseases. As part of your commitment to ongoing medical education, you are evaluating a set of multiple choice questions (MCQs) designed for medical students. 
Carefully select the most appropriate answer based on your clinical knowledge. 
You should directly answer the question by choosing the correct option and then provide a rationale for your answer. 

###Question: A 3-year-old child with no significant medical or surgical history presents with bowel obstruction and is taken to theatre for exploratory laparotomy. At laparotomy you find a loop of small intestine volved around a fibrous band which extends from the umbilicus to the jejunum. 

What is the most likely cause of this finding?


###Options:
A.  adhesive bowel obstruction
B.  omphalomesenteric duct remnant
C.  internal hernia
D.  remnant of the omphalomesenteric artery

###Answer:"," B. omphalomesenteric duct remnant

###Rationale: The presence of a fibrous band extending from the umbilicus to the jejunum which has caused the bowel obstruction is consistent with an omphalomesenteric duct remnant. The omphalomesenteric duct is a normal structure present during fetal development. It usually disappears after birth. Occasionally, it may persist and cause bowel obstruction or other complications. Hence, option B is the correct answer.",B,False
18fad4532780a441877ef7a155b05821f43af0ac894e5c98ff8d46102d0074b1,"A newborn presents with fever, tachycardia and erythema around the umbilicus. 
What is your immediate management for this child?","Based on suspicion of omphalitis. The immediate management of this condition in the absence of any clinical features of necrotizing fasciitis is admission and intravenous antibiotics. If the cellulitis progresses despite treatment, surgical exploration is warranted. ",4,C,Surgical debridement,Incision and drainage,Intravenous antibiotics,Oral antibiotics and observation,,"###Instruction: You are a skilled doctor with years of experience in the medical field in Africa, working in a hospital setting. Your expertise spans a range of conditions from common ailments to complex diseases. As part of your commitment to ongoing medical education, you are evaluating a set of multiple choice questions (MCQs) designed for medical students. 
Carefully select the most appropriate answer based on your clinical knowledge. 
You should directly answer the question by choosing the correct option and then provide a rationale for your answer. 

###Question: A newborn presents with fever, tachycardia and erythema around the umbilicus. 
What is your immediate management for this child?
###Options:
A.  Surgical debridement
B.  Incision and drainage
C.  Intravenous antibiotics
D.  Oral antibiotics and observation

###Answer:"," C. Intravenous antibiotics

###Rationale: 
The symptoms described in the newborn, such as fever, tachycardia, and erythema around the umbilicus, are consistent with omphalitis, an infection of the umbilical cord stump. Immediate management should focus on preventing sepsis, which can be life-threatening in newborns. Intravenous antibiotics are the most appropriate initial treatment to combat the infection, given the high risk of sepsis and the severity of the symptoms. Surgical debridement or incision and drainage may be necessary later, but IV antibiotics are the first step. Oral antibiotics are not sufficient for a newborn with these symptoms, and observation alone is not appropriate given the severity of the infection.",C,True
76c707d96ba337d6a4943b5012958441a7e2ba38707934d80ab4d6a7ca311924,"You are asked to review a 2-month old infant admitted to paediatrics with a severe lower respiratory tract infection. On examination you note that the umbilical cord has not yet separated.

What would your advice to the paediatrician be?

",The normal time for separation of the umbilical cord after birth ranges from 3 days to 2 months. Delayed separation of the umbilical cord has been associated with heritable neutrophil mobility defects and widespread infections that are often lethal.,4,C,Apply daily chlorhexidine to the cord,Suture ligated the excess cord,Investigate for neutrophil mobility defects,Investigate for vertical transmission of HIV,,"###Instruction: You are a skilled doctor with years of experience in the medical field in Africa, working in a hospital setting. Your expertise spans a range of conditions from common ailments to complex diseases. As part of your commitment to ongoing medical education, you are evaluating a set of multiple choice questions (MCQs) designed for medical students. 
Carefully select the most appropriate answer based on your clinical knowledge. 
You should directly answer the question by choosing the correct option and then provide a rationale for your answer. 

###Question: You are asked to review a 2-month old infant admitted to paediatrics with a severe lower respiratory tract infection. On examination you note that the umbilical cord has not yet separated.

What would your advice to the paediatrician be?


###Options:
A.  Apply daily chlorhexidine to the cord
B.  Suture ligated the excess cord
C.  Investigate for neutrophil mobility defects
D.  Investigate for vertical transmission of HIV

###Answer:"," C.  Investigate for neutrophil mobility defects

###Rationale: Delayed separation of the umbilical cord is seen in patients with neutrophil mobility defects, such as leukocyte adhesion deficiency (LAD). Neutrophils play an essential role in the separation of the umbilical cord, and in patients with impaired neutrophil mobility, the cord may not separate normally. This is a rare condition, but it is essential to consider it in the differential diagnosis of delayed cord separation. The other options are not likely to be related to delayed cord separation. Chlorhexidine may help prevent infection, but it would not address the underlying cause. Suturing the cord is not indicated, and investigating for HIV transmission is important but not directly related to the cord separation issue. Therefore, option C is the best course of action.",C,True
413b63ec57cdc3c56814fbf81eb5f5a87df262dc732a6f0adc9c1b1f867b4efc,"A two-week old newborn is brought to the surgical clinic with and undifferentiated lesion of the umbilicus. Prior to any investigations the parents would like to know what it could be and what it is caused by.

Which of the following options regarding variants of normal embryological structures is correctly paired?

",Meckel diverticulum originates from the omphalomesenteric duct. Umbilical polyps are omphalomesenteric duct remnants. Umbilical granulomas consist of granulation tissue only. A patent urachus results from failure of the urachus to obliterate. ,4,B,Meckel diverticulum originating from the urachus,Umbilical polyp originating from remnants of the omphalomesenteric duct,Umbilical granuloma originating from the omphalomesenteric vein,Patent urachus originating from the allantois,,"###Instruction: You are a skilled doctor with years of experience in the medical field in Africa, working in a hospital setting. Your expertise spans a range of conditions from common ailments to complex diseases. As part of your commitment to ongoing medical education, you are evaluating a set of multiple choice questions (MCQs) designed for medical students. 
Carefully select the most appropriate answer based on your clinical knowledge. 
You should directly answer the question by choosing the correct option and then provide a rationale for your answer. 

###Question: A two-week old newborn is brought to the surgical clinic with and undifferentiated lesion of the umbilicus. Prior to any investigations the parents would like to know what it could be and what it is caused by.

Which of the following options regarding variants of normal embryological structures is correctly paired?


###Options:
A.  Meckel diverticulum originating from the urachus
B.  Umbilical polyp originating from remnants of the omphalomesenteric duct
C.  Umbilical granuloma originating from the omphalomesenteric vein
D.  Patent urachus originating from the allantois

###Answer:"," B. Umbilical polyp originating from remnants of the omphalomesenteric duct

###Rationale: Remnants of the omphalomesenteric duct can cause the formation of an umbilical polyp, which is a rare congenital anomaly. The omphalomesenteric duct is a structure that connects the yolk sac to the midgut and usually disappears as the embryo develops. Persistence of these remnants can lead to umbilical polyp formation. Meckel's diverticulum is an outpocketing of the small intestine that arises from the persistence of the proximal part of the omphalomesenteric duct and not from the urachus. The urachus is the canal that connects the allantois to the bladder and normally closes after birth. A patent urachus originates from the allantois. Umbilical granuloma, on the other hand, is a benign condition that presents as a pedunculated or sessile lesion at the umbilicus and is not a result of remnants of the omphalomesenteric vein.",B,True
c26d12a61dc3360a3ba48aa69071be23249287cebd5810f43eeb4bf4ab662813,"A 4 year old girl falls from the balcony of an apartment on the third floor. On arrival in the Emergency Room she is haemodynamically stable. Initial radiographs demonstrate a right femur fracture and bilateral tibia fractures. Her chest radiograph shows no rib or sternal fractures. There is no pneumo or haemothorax. Despite this, her Sats drop to 86% on nasal prong oxygen, and she develops subcostal recessions. 

What is the most likely cause for her respiratory distress?
","Pulmonary contusion is the common in children who sustain blunt chest trauma, owing to the increased compliance of the thoracic cavity in a child. As such, the chest can absorb a large amount of kinetic energy from the impact, which is subsequently transferred to the intrathoracic structures. An initial chest radiograph may be normal. Subsequent x-rays may reveal ill-defined consolidation which is not sensitive for contusion, with differentials including aspiration, atelectasis, and infection.",4,D,Cardiac contusion,Fat embolism,Aspiration pneumonia,Pulmonary contusion,,"###Instruction: You are a skilled doctor with years of experience in the medical field in Africa, working in a hospital setting. Your expertise spans a range of conditions from common ailments to complex diseases. As part of your commitment to ongoing medical education, you are evaluating a set of multiple choice questions (MCQs) designed for medical students. 
Carefully select the most appropriate answer based on your clinical knowledge. 
You should directly answer the question by choosing the correct option and then provide a rationale for your answer. 

###Question: A 4 year old girl falls from the balcony of an apartment on the third floor. On arrival in the Emergency Room she is haemodynamically stable. Initial radiographs demonstrate a right femur fracture and bilateral tibia fractures. Her chest radiograph shows no rib or sternal fractures. There is no pneumo or haemothorax. Despite this, her Sats drop to 86% on nasal prong oxygen, and she develops subcostal recessions. 

What is the most likely cause for her respiratory distress?

###Options:
A.  Cardiac contusion
B.  Fat embolism
C.  Aspiration pneumonia
D.  Pulmonary contusion

###Answer:"," D. Pulmonary contusion

###Rationale: 
In this scenario, the most likely cause of respiratory distress in the 4-year-old girl is a pulmonary contusion. Despite no rib or sternal fractures on the chest radiograph, there is still a possibility of a pulmonary contusion, which can cause significant respiratory distress. The symptoms exhibited by the girl, including a drop in oxygen saturation to 86% despite receiving nasal prong oxygen and subcostal recessions, are indicative of respiratory distress. Pulmonary contusion can occur even without external signs of chest trauma, and it is essential to consider this diagnosis in patients with significant falls, such as this one.",D,True
