sample_id,question,rationale,options_len,answer,A,B,C,D,E,model_prompt,outputs,preds,correct
a7ee602bfd80746f73e7ce59d70ab8900b0d7ebe40241007d2d050e27b823d25,"You are counseling the family of a 15-year-old female with a BMI of 38 and type II diabetes on the surgical options for weight loss. 

Of the following bariatric procedures, which is most likely to produce adverse malabsorptive nutritional sequelae?

","A duodenal switch is a primarily malabsorptive procedure: biliopancreatic diversion with duodenal switch results in significant nutritional abnormalities including deficiencies in vitamins A, B12, D, E and K, iron and protein. RYGB may produce similar effects, though not typically to the same degree. LAGB and LSG are primarily restrictive procedures.",4,D,Laparoscopic adjustable gastric banding (LAGB),Roux-en-Y gastric bypass (RYGB),laparoscopic sleeve gastrectomy (LSG),biliopancreatic diversion with duodenal switch (BPDS),,"###Instruction: The following are multiple choice questions (MCQs).
You should directly answer the question by choosing the correct option and then provide a rationale for your answer. 

###Question: You are counseling the family of a 15-year-old female with a BMI of 38 and type II diabetes on the surgical options for weight loss. 

Of the following bariatric procedures, which is most likely to produce adverse malabsorptive nutritional sequelae?


###Options:
A.  Laparoscopic adjustable gastric banding (LAGB)
B.  Roux-en-Y gastric bypass (RYGB)
C.  laparoscopic sleeve gastrectomy (LSG)
D.  biliopancreatic diversion with duodenal switch (BPDS)

###Answer:","**D. biliopancreatic diversion with duodenal switch (BPDS)**

**Rationale:**

Biliopancreatic diversion with duodenal switch (BPDS) is the most likely to produce adverse malabsorptive nutritional sequelae among the options listed. Here's why:

*   **BPDS:** This procedure involves a significant reduction in stomach size and, more importantly, reroutes a large portion of the small intestine. This drastically reduces the absorptive surface area, leading to malabsorption of nutrients, including fat-soluble vitamins (A, D, E, K), calcium, iron, and protein. While it is effective for weight loss and diabetes remission, the risk of nutritional deficiencies is substantial and requires lifelong monitoring and supplementation.
*   **Roux-en-Y gastric bypass (RYGB):** RYGB also involves intestinal rerouting, but to a lesser extent than BPDS. It can cause malabsorption, particularly of iron, vitamin B12, and calcium, but the risk is generally lower than with BPDS.
*   **Laparoscopic sleeve gastrectomy (LSG):** LSG involves removing a large portion of the stomach, but it does not involve intestinal rerouting. Malabsorption is less of a concern compared to RYGB and BPDS, although some patients may experience deficiencies in vitamin B12 or iron.
*   **Laparoscopic adjustable gastric banding (LAGB):** LAGB involves placing a band around the upper part of the stomach to restrict food intake. It does not involve any intestinal rerouting or removal of stomach tissue, so malabsorption is not a primary concern. The primary complications are related to the band itself (slippage, erosion, etc.) or inadequate weight loss.
",,False
06bcc20456d81d9d68cb646e92aba0a4718b0088899d09b3effb7a43f52531d3,"A 14-year-old male is being assessed for weight loss surgery.

Which of the following is an indication for surgical management?

",Diabetes and obstructive sleep apnea are considered sever co-morbidities. Hypertension is considered a less severe co-morbidity. ,4,B,BMI 32 and Type II diabetes,BMI 37 and obstructive sleep apnea,BMI 37 and hypertension,BMI 46 and no identifiable co-morbidities,,"###Instruction: The following are multiple choice questions (MCQs).
You should directly answer the question by choosing the correct option and then provide a rationale for your answer. 

###Question: A 14-year-old male is being assessed for weight loss surgery.

Which of the following is an indication for surgical management?


###Options:
A.  BMI 32 and Type II diabetes
B.  BMI 37 and obstructive sleep apnea
C.  BMI 37 and hypertension
D.  BMI 46 and no identifiable co-morbidities

###Answer:","**D. BMI 46 and no identifiable co-morbidities**

**Rationale:**

According to the American Academy of Pediatrics (AAP) guidelines, bariatric surgery may be considered for adolescents with a BMI ≥ 40 kg/m2 or a BMI ≥ 35 kg/m2 with significant co-morbidities. Options A, B, and C all meet the criteria of having a BMI ≥ 35 kg/m2 with significant co-morbidities. However, the question specified that the patient in option D has no identifiable co-morbidities, but has a BMI greater than 40. This is a consideration for surgical management.
",,False
2d6206ab0285667d016ba210e1aeaf3caed81db107fb32e0fa4e194948f1bebf,"
 A 15-year-old female presents to a specialised adolescent unit for assessment for weight-loss surgery. Her BMI for age falls on the 90th centile. 

By definition how would you classify this patient?

","The terms overweight (BMI for age and gender ≥85th percentile), obese (BMI for age and gender ≥95th percentile), and severely obese (BMI for age and gender >120% of the 95th percentile) have been used to refer to increasing grades of excess weight in children. ",4,C,Obese,Normal,Overweight,Severely obese,,"###Instruction: The following are multiple choice questions (MCQs).
You should directly answer the question by choosing the correct option and then provide a rationale for your answer. 

###Question: 
 A 15-year-old female presents to a specialised adolescent unit for assessment for weight-loss surgery. Her BMI for age falls on the 90th centile. 

By definition how would you classify this patient?


###Options:
A.  Obese
B.  Normal
C.  Overweight
D.  Severely obese

###Answer:","**C. Overweight**

**Rationale:**
Here's why:

*   **BMI Percentiles:** BMI for age uses percentiles to account for the normal changes in body composition as children and adolescents grow.

*   **Classification:**
    *   **Underweight:** Less than the 5th percentile
    *   **Normal:** 5th to less than the 85th percentile
    *   **Overweight:** 85th to less than the 95th percentile
    *   **Obese:** Equal to or greater than the 95th percentile
    *   **Severely Obese:** Equal to or greater than 120% of the 95th percentile BMI or equal to or greater than 35 kg/m2

*   **Patient's BMI:** The patient's BMI is at the 90th percentile, which falls within the overweight range (85th to less than 95th percentile).",,False
85de0d8a61bbf0c8007362fc23c17cb4cd515bf75afe1ab4b0ec185acd529b17,"Following resection of a patent urachus and bladder closure in a male infant, a transurethral catheter is lest in situ.

What is your post-operative plan for this patient?

",A patent urachus requires investigation of the urinary tract to look for bladder outlet obstruction in which the urachus is functioning as a relief valve. ,4,D,"Discharge when well with catheter in situ, and follow up at 1 week for removal",Removal of catheter 24 to 48 hours post op and discharge if good urinary stream,Inpatient ultrasound and discharge if normal,Voiding cystourethrogram after removal of catheter at 10 to 14 days post op,,"###Instruction: The following are multiple choice questions (MCQs).
You should directly answer the question by choosing the correct option and then provide a rationale for your answer. 

###Question: Following resection of a patent urachus and bladder closure in a male infant, a transurethral catheter is lest in situ.

What is your post-operative plan for this patient?


###Options:
A.  Discharge when well with catheter in situ, and follow up at 1 week for removal
B.  Removal of catheter 24 to 48 hours post op and discharge if good urinary stream
C.  Inpatient ultrasound and discharge if normal
D.  Voiding cystourethrogram after removal of catheter at 10 to 14 days post op

###Answer:","**B. Removal of catheter 24 to 48 hours post op and discharge if good urinary stream**

**Rationale:**

*   **Rationale for Option B:** After a patent urachus resection and bladder closure, the primary goal is to ensure the bladder heals properly and the infant can void effectively. Leaving a transurethral catheter in place for 24-48 hours allows the bladder to rest and the edema to subside. Removing the catheter within this timeframe and observing for a good urinary stream is a standard practice to assess bladder function. If the infant voids well, it indicates that the bladder closure is intact and there is no obstruction, allowing for safe discharge.
*   **Rationale against Option A:** Prolonged catheterization (1 week) increases the risk of urinary tract infections and catheter-related complications in infants. It is generally avoided unless there is a clear indication for prolonged bladder drainage.
*   **Rationale against Option C:** A routine inpatient ultrasound is not typically necessary after patent urachus resection unless there is a specific concern for fluid collection or other complications. Clinical assessment of voiding is usually sufficient.
*   **Rationale against Option D:** A voiding cystourethrogram (VCUG) is not routinely indicated after uncomplicated patent urachus resection and bladder closure. It is usually reserved for cases where there is concern for a bladder leak, stricture, or other urinary tract abnormalities, which would be suggested by poor stream. Waiting 10-14 days is also an unnecessarily long period and would increase morbidity.",,False
7482c32ae9a860247b3449a230e5eee576e5284cd9a57f8708e22216868cbdd4,"A 1-week old term baby presents with clear fluid draining from t the umbilicus. At exploration, you confirm a patent urachus

What is the most correct description of the operation required for this anomaly?",Failure to adequately resect the patent urachus at dome of bladder may increase the risk of future malignancies,4,D,Suture ligate the patent urachus at the umbilicus,Ligate and divide the patent urachus at the dome of the bladder,Resect the entire patent urachus and ligate and divide at the dome of the bladder,"Excision of the patent urachus, with wedge resection at dome of bladder and formal bladder repair",,"###Instruction: The following are multiple choice questions (MCQs).
You should directly answer the question by choosing the correct option and then provide a rationale for your answer. 

###Question: A 1-week old term baby presents with clear fluid draining from t the umbilicus. At exploration, you confirm a patent urachus

What is the most correct description of the operation required for this anomaly?
###Options:
A.  Suture ligate the patent urachus at the umbilicus
B.  Ligate and divide the patent urachus at the dome of the bladder
C.  Resect the entire patent urachus and ligate and divide at the dome of the bladder
D.  Excision of the patent urachus, with wedge resection at dome of bladder and formal bladder repair

###Answer:","**D. Excision of the patent urachus, with wedge resection at dome of bladder and formal bladder repair**

**Rationale:**

A patent urachus is a persistent channel between the bladder and the umbilicus. The definitive treatment involves complete excision of the urachus to prevent recurrence and address potential complications.

*   **Why not A:** Suture ligation at the umbilicus alone is insufficient. The urachal tissue remaining towards the bladder can lead to persistent drainage or infection.
*   **Why not B:** Ligation and division at the bladder dome might seem reasonable, but it leaves a portion of the urachus in place. This increases the risk of developing a urachal cyst or sinus later on.
*   **Why not C:** Resecting the entire patent urachus and ligating at the dome of the bladder is a better option than A or B, but it doesn't address the potential for residual urachal tissue within the bladder wall itself. A wedge resection ensures that all urachal remnants are removed from the bladder.
*   **Why D is the best option:** The most thorough and recommended approach is complete excision of the urachus, including a wedge of bladder tissue at the point of insertion. This ensures complete removal of all urachal remnants and minimizes the risk of recurrence. A formal bladder repair is then necessary to close the defect created by the wedge resection, preventing leakage and promoting proper healing.
",,False
03833fa3fcd1dc1c02317c0359804bf36433f93412fc7c0e5e42d4f3cca611b9,"A 3-year-old child with no significant medical or surgical history presents with bowel obstruction and is taken to theatre for exploratory laparotomy. At laparotomy you find a loop of small intestine volved around a fibrous band which extends from the umbilicus to the jejunum. 

What is the most likely cause of this finding?

",The child has no history of previous surgery making adhesive bowel obstruction unlikely. Failure of regression of a dominant omphalomesenteric artery may result in a fibrous band extending from the umbilicus to the small intestine. ,4,D,adhesive bowel obstruction,omphalomesenteric duct remnant,internal hernia,remnant of the omphalomesenteric artery,,"###Instruction: The following are multiple choice questions (MCQs).
You should directly answer the question by choosing the correct option and then provide a rationale for your answer. 

###Question: A 3-year-old child with no significant medical or surgical history presents with bowel obstruction and is taken to theatre for exploratory laparotomy. At laparotomy you find a loop of small intestine volved around a fibrous band which extends from the umbilicus to the jejunum. 

What is the most likely cause of this finding?


###Options:
A.  adhesive bowel obstruction
B.  omphalomesenteric duct remnant
C.  internal hernia
D.  remnant of the omphalomesenteric artery

###Answer:","**B. omphalomesenteric duct remnant**

**Rationale:**

*   **Omphalomesenteric duct remnant:** The omphalomesenteric duct (also known as the vitelline duct) connects the yolk sac to the midgut during fetal development. It typically obliterates completely by the 5th-9th week of gestation. If it persists, it can present as a fibrous band connecting the ileum to the umbilicus. This band can act as a point around which the bowel can twist, leading to volvulus and bowel obstruction. This is the most likely explanation given the patient's age and the description of the fibrous band's location.
*   **Adhesive bowel obstruction:** Adhesive bowel obstructions are more common in patients with a history of abdominal surgery or inflammation. Given the child's lack of significant medical or surgical history, this is less likely.
*   **Internal hernia:** Internal hernias involve the protrusion of bowel through a defect within the abdominal cavity. While possible, the description of a fibrous band extending from the umbilicus to the jejunum is more specific to an omphalomesenteric duct remnant.
*   **Remnant of the omphalomesenteric artery:** The omphalomesenteric artery typically regresses during fetal development. While a persistent artery could theoretically cause a similar issue, it is less common than a persistent omphalomesenteric duct, and the description of a ""fibrous band"" is more consistent with a duct remnant.",,False
18fad4532780a441877ef7a155b05821f43af0ac894e5c98ff8d46102d0074b1,"A newborn presents with fever, tachycardia and erythema around the umbilicus. 
What is your immediate management for this child?","Based on suspicion of omphalitis. The immediate management of this condition in the absence of any clinical features of necrotizing fasciitis is admission and intravenous antibiotics. If the cellulitis progresses despite treatment, surgical exploration is warranted. ",4,C,Surgical debridement,Incision and drainage,Intravenous antibiotics,Oral antibiotics and observation,,"###Instruction: The following are multiple choice questions (MCQs).
You should directly answer the question by choosing the correct option and then provide a rationale for your answer. 

###Question: A newborn presents with fever, tachycardia and erythema around the umbilicus. 
What is your immediate management for this child?
###Options:
A.  Surgical debridement
B.  Incision and drainage
C.  Intravenous antibiotics
D.  Oral antibiotics and observation

###Answer:","**C. Intravenous antibiotics**

**Rationale:**

The newborn's presentation (fever, tachycardia, and erythema around the umbilicus) is highly suggestive of omphalitis, a serious infection of the umbilical stump and surrounding tissues. Omphalitis can rapidly progress to sepsis and systemic illness in newborns.

*   **Intravenous antibiotics:** This is the most appropriate immediate management as it allows for rapid delivery of antibiotics to combat the infection and prevent further spread. Broad-spectrum antibiotics should be initiated empirically, covering common pathogens like Staphylococcus aureus, Streptococcus species, and gram-negative organisms.
*   **Surgical debridement/Incision and drainage:** While these may be necessary in severe cases with necrosis or abscess formation, they are not the first-line immediate management. Antibiotics should be started first.
*   **Oral antibiotics and observation:** This is insufficient for a potentially serious infection like omphalitis in a newborn. Oral antibiotics may not achieve adequate serum levels, and observation without aggressive intervention could lead to rapid deterioration.
",,False
76c707d96ba337d6a4943b5012958441a7e2ba38707934d80ab4d6a7ca311924,"You are asked to review a 2-month old infant admitted to paediatrics with a severe lower respiratory tract infection. On examination you note that the umbilical cord has not yet separated.

What would your advice to the paediatrician be?

",The normal time for separation of the umbilical cord after birth ranges from 3 days to 2 months. Delayed separation of the umbilical cord has been associated with heritable neutrophil mobility defects and widespread infections that are often lethal.,4,C,Apply daily chlorhexidine to the cord,Suture ligated the excess cord,Investigate for neutrophil mobility defects,Investigate for vertical transmission of HIV,,"###Instruction: The following are multiple choice questions (MCQs).
You should directly answer the question by choosing the correct option and then provide a rationale for your answer. 

###Question: You are asked to review a 2-month old infant admitted to paediatrics with a severe lower respiratory tract infection. On examination you note that the umbilical cord has not yet separated.

What would your advice to the paediatrician be?


###Options:
A.  Apply daily chlorhexidine to the cord
B.  Suture ligated the excess cord
C.  Investigate for neutrophil mobility defects
D.  Investigate for vertical transmission of HIV

###Answer:","**C. Investigate for neutrophil mobility defects**

**Rationale:**

A delayed umbilical cord separation beyond 3 weeks is a strong indicator of underlying immune deficiencies, particularly those affecting neutrophil function (e.g., Leukocyte Adhesion Deficiency - LAD). While the other options might be relevant in different contexts, they don't address the most concerning and likely cause in this scenario:

*   **A. Apply daily chlorhexidine to the cord:** While good hygiene is important, this addresses potential secondary infection but doesn't resolve the underlying reason for delayed separation.
*   **B. Suture ligated the excess cord:** This is a surgical intervention that might be considered in some cases, but it doesn't address the underlying cause of the delayed separation and could increase the risk of infection if an immune deficiency is present.
*   **D. Investigate for vertical transmission of HIV:** While HIV can affect immune function, a delayed umbilical cord separation is not a primary indicator of HIV infection. Other signs and symptoms would usually be present. Furthermore, in developed countries, mothers are usually screened for HIV in pregnancy so this would likely be known.
",,False
413b63ec57cdc3c56814fbf81eb5f5a87df262dc732a6f0adc9c1b1f867b4efc,"A two-week old newborn is brought to the surgical clinic with and undifferentiated lesion of the umbilicus. Prior to any investigations the parents would like to know what it could be and what it is caused by.

Which of the following options regarding variants of normal embryological structures is correctly paired?

",Meckel diverticulum originates from the omphalomesenteric duct. Umbilical polyps are omphalomesenteric duct remnants. Umbilical granulomas consist of granulation tissue only. A patent urachus results from failure of the urachus to obliterate. ,4,B,Meckel diverticulum originating from the urachus,Umbilical polyp originating from remnants of the omphalomesenteric duct,Umbilical granuloma originating from the omphalomesenteric vein,Patent urachus originating from the allantois,,"###Instruction: The following are multiple choice questions (MCQs).
You should directly answer the question by choosing the correct option and then provide a rationale for your answer. 

###Question: A two-week old newborn is brought to the surgical clinic with and undifferentiated lesion of the umbilicus. Prior to any investigations the parents would like to know what it could be and what it is caused by.

Which of the following options regarding variants of normal embryological structures is correctly paired?


###Options:
A.  Meckel diverticulum originating from the urachus
B.  Umbilical polyp originating from remnants of the omphalomesenteric duct
C.  Umbilical granuloma originating from the omphalomesenteric vein
D.  Patent urachus originating from the allantois

###Answer:","**D. Patent urachus originating from the allantois**

**Rationale:**

*   **A. Meckel diverticulum originating from the urachus:** This is incorrect. A Meckel diverticulum is a remnant of the omphalomesenteric duct (also known as the vitelline duct), not the urachus. The urachus connects the bladder to the umbilicus during fetal development.

*   **B. Umbilical polyp originating from remnants of the omphalomesenteric duct:** This is the correct answer. An umbilical polyp is a small, reddish growth at the umbilicus that arises from persistent omphalomesenteric duct tissue.

*   **C. Umbilical granuloma originating from the omphalomesenteric vein:** This is incorrect. An umbilical granuloma is a common, benign lesion that forms during the healing process of the umbilical stump. It's essentially an overgrowth of granulation tissue. It doesn't originate from the omphalomesenteric vein.

*   **D. Patent urachus originating from the allantois:** This is correct. The urachus is the remnant of the allantois, a structure important in early embryonic development for waste removal. A patent urachus occurs when this connection between the bladder and umbilicus fails to close after birth, resulting in urine draining from the umbilicus.
",,False
c26d12a61dc3360a3ba48aa69071be23249287cebd5810f43eeb4bf4ab662813,"A 4 year old girl falls from the balcony of an apartment on the third floor. On arrival in the Emergency Room she is haemodynamically stable. Initial radiographs demonstrate a right femur fracture and bilateral tibia fractures. Her chest radiograph shows no rib or sternal fractures. There is no pneumo or haemothorax. Despite this, her Sats drop to 86% on nasal prong oxygen, and she develops subcostal recessions. 

What is the most likely cause for her respiratory distress?
","Pulmonary contusion is the common in children who sustain blunt chest trauma, owing to the increased compliance of the thoracic cavity in a child. As such, the chest can absorb a large amount of kinetic energy from the impact, which is subsequently transferred to the intrathoracic structures. An initial chest radiograph may be normal. Subsequent x-rays may reveal ill-defined consolidation which is not sensitive for contusion, with differentials including aspiration, atelectasis, and infection.",4,D,Cardiac contusion,Fat embolism,Aspiration pneumonia,Pulmonary contusion,,"###Instruction: The following are multiple choice questions (MCQs).
You should directly answer the question by choosing the correct option and then provide a rationale for your answer. 

###Question: A 4 year old girl falls from the balcony of an apartment on the third floor. On arrival in the Emergency Room she is haemodynamically stable. Initial radiographs demonstrate a right femur fracture and bilateral tibia fractures. Her chest radiograph shows no rib or sternal fractures. There is no pneumo or haemothorax. Despite this, her Sats drop to 86% on nasal prong oxygen, and she develops subcostal recessions. 

What is the most likely cause for her respiratory distress?

###Options:
A.  Cardiac contusion
B.  Fat embolism
C.  Aspiration pneumonia
D.  Pulmonary contusion

###Answer:","**D. Pulmonary contusion**

**Rationale:**

*   **Pulmonary contusion:** This is the most likely cause given the mechanism of injury (fall from height), the lack of bony chest wall injuries (making direct lung injury more likely), and the development of hypoxemia and increased work of breathing (subcostal recessions). Pulmonary contusions often develop or worsen over the first 24-48 hours after trauma.

*   **Why other options are less likely:**
    *   **Cardiac contusion:** While possible after blunt trauma, it is less likely than pulmonary contusion to present with isolated hypoxemia in the absence of other signs of cardiac dysfunction (e.g., arrhythmia, hypotension). Also, chest radiographs did not show any rib or sternal fractures.
    *   **Fat embolism:** Fat embolism is a possibility with multiple long bone fractures, but it typically presents 24-72 hours after the injury, not immediately. Also, neurological changes and a petechial rash are more commonly seen in fat embolism syndrome.
    *   **Aspiration pneumonia:** While aspiration is always a concern in trauma patients, the rapid onset of respiratory distress immediately after the injury makes pulmonary contusion more probable. Moreover, there is no information about vomiting or witnessed aspiration.
",,False
